"","x.2404","x.3129","x.6","x.918","x.979","x.973","x.1182","x.3117","x.435","x.3199","x.7","x.3127","x.1211","x.16","x.927","x.3389","x.3116","x.3126","x.8","x.3327","x.874","x.2984","x.878","x.3449","x.2875","x.1067","x.2195","x.2885","x.604","x.3043","x.608","x.1205","x.3185","x.1049","x.3005","x.2175","x.3516","x.2663","x.2360","x.1356","x.1249","x.1062","x.1215","x.2065","x.2994","x.635","x.3368","x.344","x.3412","x.436","x.2597","x.3218","x.2665","x.3108","x.2481","x.354","x.3401","x.2059","x.1234","x.3379","x.1106","x.95","x.936","x.592","x.2136","x.1014","x.3488","x.400","x.600","x.1652","x.893","x.3151","x.873","x.877","x.3097","x.1396","x.2209","x.566","x.2983","x.3024","x.1146","x.1048","x.2593","x.1235","x.1224","x.2900","x.2700","x.699","x.68","x.1339","x.1407","x.2204","x.2800","x.1699","x.1161","x.2488","x.2997","x.969","x.2220","x.3370"
"1",1.68374719123997,-0.765067762841317,1.68466174276985,-0.765067762841317,-0.219679707970542,-0.765067762841317,-0.765067762841317,-0.173232251160668,0.700079787611705,1.21899144773894,1.48751145574848,-0.765067762841317,-0.765067762841317,1.30720495895438,-0.575527264226502,0.276675082055629,-0.23787255192112,-0.765067762841317,1.42229310674197,-0.55584553304715,0.952445021036303,0.958996878497559,0.208181669154784,-0.67948662015263,1.1780036783679,0.772580835120154,1.18017869105729,1.73180442624529,0.439923045199322,1.53053798754445,-0.395387826103385,0.744345771835205,1.17923421462271,-0.0769302904849417,-0.765067762841317,-0.55584553304715,1.30340023436397,-0.765067762841317,-0.540024952089391,1.46624347792808,0.246775112333746,-0.765067762841317,-0.51869750318051,-0.765067762841317,-0.765067762841317,0.935673162898137,-0.765067762841317,-0.765067762841317,1.41602357166639,-0.53077118103619,0.942297668772084,-0.765067762841317,1.42956483207551,-0.433994108462865,-0.22786588149725,-0.765067762841317,-0.416729962891948,0.225563122992382,0.847585431395527,0.933185280733979,-0.765067762841317,1.12985107115314,0.554271818281642,-0.106984070678688,-0.484158575931903,-0.765067762841317,-0.49825632184048,-0.765067762841317,-0.374933152559751,-0.765067762841317,-0.765067762841317,-0.0406443906792687,-0.239560298476243,0.405615799937908,1.71446779619374,0.471594890543464,0.759221173019509,-0.409512556960202,0.946867153731619,1.19349003323669,1.2021382122117,0.0954995062125483,-0.765067762841317,-0.559071627784355,0.635135862495387,-0.765067762841317,1.02738347911175,-0.765067762841317,-0.765067762841317,-0.765067762841317,-0.173232251160668,-0.419159487407149,-0.765067762841317,-0.765067762841317,0.570501432450363,-0.765067762841317,0.594039435925745,0.170726666498237,-0.330273867192673,0.78242071684696
"2",1.23132550218453,-0.512604714998306,1.19595138654081,-0.737263119679213,-0.737263119679213,-0.737263119679213,-0.737263119679213,-0.299164642627039,1.1991246708086,-0.737263119679213,0.822852995672519,-0.737263119679213,1.3354691756354,0.966241764960931,-0.737263119679213,0.169038662953911,-0.737263119679213,-0.470062367630297,0.879459272416338,-0.737263119679213,0.625881745724081,-0.737263119679213,-0.737263119679213,-0.053083489325805,0.711607640421043,0.472170809836873,1.36058882807975,1.79042936507126,-0.737263119679213,-0.737263119679213,1.5601147286921,0.65104115629154,0.393342179072993,0.50158926998261,-0.215645447658552,-0.737263119679213,0.574266344814668,-0.737263119679213,-0.346840621437403,1.24145633247772,0.347003551509232,-0.737263119679213,-0.280904129361924,-0.630126805351247,-0.737263119679213,-0.737263119679213,-0.737263119679213,-0.737263119679213,0.90164063584718,-0.737263119679213,1.63402855783558,-0.737263119679213,1.7807166729812,-0.464271018043171,0.226892686654629,-0.737263119679213,0.393856428532408,-0.654828583074035,-0.737263119679213,-0.737263119679213,-0.737263119679213,-0.732307352898001,-0.737263119679213,-0.0119588907883256,-0.0568805886408225,-0.694342281320063,-0.305403351983127,-0.737263119679213,0.530539816633547,-0.737263119679213,0.769000612509161,-0.737263119679213,0.20259272426293,-0.67200443743481,1.63598486784504,0.095214872547144,1.12594223617939,1.19707970601691,-0.0237059077760972,0.000650654458417871,0.0848088820220762,0.278072216023942,-0.737263119679213,0.965589866674777,0.298403627807895,-0.737263119679213,0.907355879840565,-0.190098800351644,0.80426521612704,0.616438205187852,0.99916838956859,-0.737263119679213,-0.67200443743481,-0.630126805351247,0.842654145676185,-0.198469592756746,-0.737263119679213,0.0292441808897305,-0.737263119679213,1.09334158911888
"3",1.28473071980866,0.782541908626251,0.521448955093039,0.365904603596755,-0.743058702825294,-0.743058702825294,-0.21561484808956,-0.743058702825294,1.00137129992366,0.211633336569569,0.89531139704026,-0.743058702825294,0.77427378313672,0.458157037719849,0.408876857650235,-0.222495333603435,-0.583502725543847,-0.174650447422924,-0.17308028127252,-0.743058702825294,0.714534061402699,0.384561548945469,-0.743058702825294,-0.636495322387758,0.478765361049467,-0.743058702825294,1.18510062507484,1.02565984063317,-0.407169702188538,-0.743058702825294,1.67390017603396,0.939533037371231,0.734003688302761,0.529485536558001,0.951336330124909,-0.743058702825294,0.812802269725056,-0.743058702825294,-0.743058702825294,1.22879408496754,0.371680246003872,-0.30117447293713,-0.477286863217831,0.609577557617261,-0.743058702825294,-0.289140188550409,-0.743058702825294,-0.743058702825294,0.81982311733061,-0.141206726997554,0.870388026455824,-0.195528839893082,1.00239528016078,0.288306519908275,0.230035540695793,-0.392306977334752,-0.48901254631465,0.307094088810499,-0.743058702825294,0.0969272218958653,0.376873029327075,0.518352776242236,0.737009078549411,0.616950001076678,1.42600341674584,-0.0452838400021692,0.436195990320095,-0.285192860922486,0.512887458305246,-0.723629271200501,0.884677219040113,0.340994654882038,0.213073415868124,-0.743058702825294,1.50019685663315,0.840307686563338,1.18104171652274,0.822981812727198,0.21594107667458,0.411773866082498,0.145380597910696,1.01323569118376,-0.743058702825294,0.893494127927471,0.181916062364792,0.546279924804224,0.746652553979427,-0.743058702825294,1.27234539953402,0.522989817982088,0.989965564054737,-0.743058702825294,-0.743058702825294,-0.743058702825294,1.22814597551377,-0.743058702825294,0.625154049690197,0.0765151322744998,0.355227746453076,0.992655454339252
"4",-0.723584487991695,-0.680666143239346,1.80396114934171,-0.723584487991695,-0.723584487991695,-0.723584487991695,-0.723584487991695,-0.492634981160373,0.627401408356563,-0.723584487991695,1.61875729914143,-0.723584487991695,0.854358900654477,1.44365379003545,-0.723584487991695,-0.477215127522578,-0.689889026895651,-0.723584487991695,1.80396114934171,-0.723584487991695,0.179425466935694,0.461480628749887,-0.723584487991695,0.473778080358736,-0.723584487991695,-0.723584487991695,1.31532106586307,1.80396114934171,0.0418084181286663,-0.723584487991695,1.18875943877093,0.513121701527977,-0.0445135703255841,-0.723584487991695,-0.632784434022924,-0.723584487991695,-0.723584487991695,-0.319723811767301,-0.0706624363892589,1.2390210027117,0.327950335844858,-0.723584487991695,0.555727211972499,-0.723584487991695,-0.723584487991695,-0.723584487991695,-0.723584487991695,-0.723584487991695,0.622419491436244,-0.723584487991695,-0.723584487991695,-0.723584487991695,1.80396114934171,-0.32865717192998,-0.723584487991695,-0.723584487991695,0.24552058843634,-0.577828730210942,-0.723584487991695,-0.723584487991695,-0.723584487991695,-0.508547564793376,-0.133533611582426,0.0658518998867516,-0.0294588777842942,-0.723584487991695,-0.414524059559483,-0.723584487991695,0.476022435227106,-0.69928593768803,-0.723584487991695,0.150146252195925,-0.261311325643875,-0.723584487991695,1.48501018634052,0.0658518998867516,0.551896258252622,1.21146490760284,-0.122985107289773,0.0254783817774225,-0.101106559916129,-0.723584487991695,-0.723584487991695,0.986775570078529,1.52319405798377,-0.723584487991695,0.433502527074131,0.310775479143215,0.829882229241497,0.907375148079365,0.983553161919051,-0.723584487991695,-0.401313165532048,-0.242005749829593,-0.127478564563872,-0.42809496732497,-0.164964955069972,0.341041260279542,-0.723584487991695,0.621082519992628
"5",1.50276160778424,-0.722498869841346,1.06450227064062,-0.722498869841346,-0.722498869841346,-0.722498869841346,-0.722498869841346,0.0147984629455492,0.505802180531157,0.608425976560675,0.610631463300117,-0.722498869841346,1.04981014387542,1.10518166000299,-0.722498869841346,0.226508860026631,-0.722498869841346,-0.722498869841346,0.525292674413368,-0.0924535073437873,1.08056232116993,0.337443719301502,0.52153203672629,1.18235206117991,1.08271182970991,-0.722498869841346,1.25783684800054,1.07150240924476,0.442157641511416,-0.722498869841346,-0.583723941307656,0.683213790271226,0.812529390475223,0.511616157070692,-0.0728552597829008,-0.722498869841346,0.199467235117384,1.07744061706955,0.567946580523327,1.07840327589593,0.526415221641488,0.206008955842464,-0.617820501411202,-0.722498869841346,0.325730712535201,-0.722498869841346,-0.541687111717532,-0.722498869841346,0.858645319853253,-0.629738420546355,1.03189079865391,-0.722498869841346,1.74720270685692,-0.594826111792968,-0.722498869841346,-0.722498869841346,1.04015331095824,0.450965556858773,0.524167531323795,-0.722498869841346,-0.722498869841346,0.8087780947514,-0.265068741497908,-0.722498869841346,-0.558763391148605,-0.722498869841346,-0.722498869841346,-0.175081086662877,-0.722498869841346,-0.703413128000512,-0.722498869841346,0.607793997372288,-0.343260650946342,-0.602370821877171,1.57228733224161,-0.415306848667916,0.376097586863632,-0.242776720139896,0.832062074409938,0.376097586863632,1.02402357199082,-0.0806001027778334,-0.037067028493348,-0.722498869841346,-0.230229549148074,-0.722498869841346,0.0881283320092724,-0.722498869841346,0.405239543400248,-0.722498869841346,-0.722498869841346,-0.694143818568629,-0.306719832460372,-0.0394524450050563,-0.265068741497908,-0.722498869841346,-0.310879037676059,0.726457441693646,-0.722498869841346,0.784983322814499
"6",-0.0155102294361356,1.2207945510659,1.75485919912842,0.84618688425712,-0.513213728549567,0.103052798112999,-0.548482076635374,1.33151802671331,0.474720629644824,-0.548482076635374,1.40034497967722,-0.548482076635374,-0.548482076635374,1.40466678818268,1.07054312319877,-0.548482076635374,0.9738679319656,-0.548482076635374,1.52609953569806,-0.548482076635374,1.11525709370385,-0.548482076635374,0.395828863937985,-0.538159583254519,-0.548482076635374,-0.548482076635374,0.958757631289298,2.01328935607237,1.45469545498311,-0.166721486543282,0.95991343833042,0.447674680283599,0.942599792852042,1.0241884248829,0.370523816237337,-0.548482076635374,0.5222686960025,-0.548482076635374,-0.45780563122645,1.1302510745751,0.78693981893824,0.645490809013665,0.193340007135971,-0.503560325761947,-0.548482076635374,-0.548482076635374,-0.548482076635374,0.652304878238247,1.41150800628756,0.0345128111943832,1.47560813143586,-0.548482076635374,1.54051076190416,-0.548482076635374,0.184472522232685,-0.548482076635374,-0.428010728969796,0.689967055850681,-0.236327246094545,0.713643645216587,-0.548482076635374,0.873803292296989,-0.548482076635374,0.412591365505089,1.51636509853432,0.314906771544386,-0.548482076635374,1.01828672034535,1.04543704140736,-0.548482076635374,-0.528037539286884,0.938405652794789,-0.548482076635374,0.718252595061027,1.78730634356308,0.465115119905865,0.417516777262824,0.554027646619246,-0.0605257418730069,-0.0346064629287583,0.772668758429965,-0.548482076635374,-0.548482076635374,0.314906771544386,-0.432164287997464,-0.548482076635374,-0.354797558432058,0.119228870880918,0.808990732486171,-0.548482076635374,-0.548482076635374,-0.151897676346995,0.0463029168853194,-0.548482076635374,0.902613667839801,0.953524547731026,0.418333173525453,0.850833123505244,0.584555624370062,0.44458108701468
"7",1.28709237050003,-0.713248606826005,-0.713248606826005,-0.713248606826005,-0.713248606826005,-0.713248606826005,-0.713248606826005,-0.642523373096444,1.3446961813985,0.734570894309656,-0.713248606826005,-0.713248606826005,-0.713248606826005,-0.713248606826005,-0.713248606826005,-0.642523373096444,-0.713248606826005,-0.713248606826005,-0.713248606826005,-0.713248606826005,1.47211877641939,0.964888127091297,-0.219221817054609,-0.566725722211347,1.11530477088158,-0.713248606826005,1.33772834931269,1.62787423507686,0.777970481369381,-0.15453636789017,-0.0538431688831597,0.879189482988255,1.29511682964908,1.26951303930534,-0.713248606826005,-0.713248606826005,0.518080223233432,-0.713248606826005,-0.404890389755345,1.15800683730897,-0.489282056030276,-0.713248606826005,-0.713248606826005,-0.713248606826005,-0.713248606826005,1.10638982791767,-0.713248606826005,-0.713248606826005,1.56390334303522,-0.713248606826005,1.17939718905899,-0.713248606826005,1.40750893185501,0.185979513944948,0.230082265119875,-0.713248606826005,-0.471739428844928,0.948266951731151,0.757309132781485,0.214018241808024,0.306537639560042,1.06952789844849,-0.713248606826005,0.272859545523736,0.802746214633094,-0.713248606826005,0.207851817833565,-0.713248606826005,0.82099405048563,-0.713248606826005,0.340086445304628,0.266194808666547,0.62635088897984,-0.713248606826005,1.70517776856293,-0.713248606826005,0.551747316508815,-0.257927436290635,-0.0562377515234059,0.918018219528981,1.11509932992652,-0.713248606826005,-0.713248606826005,0.344765902706452,0.936008028484454,-0.713248606826005,0.595272075704792,0.628922821761796,0.70804503103839,0.484561033465481,0.430264212635642,-0.713248606826005,-0.713248606826005,-0.646649120482187,0.00558888050929545,-0.174111858651472,1.16267864779421,-0.395013955507577,-0.382949490850036,0.947099007766319
"8",1.63539119303243,-0.724810235590866,1.26775534461775,-0.15673420013861,-0.724810235590866,-0.724810235590866,-0.724810235590866,-0.724810235590866,1.15837085412724,0.651249769845927,1.27778702523073,-0.724810235590866,-0.369971249417431,0.84417107989489,-0.724810235590866,-0.724810235590866,-0.724810235590866,-0.724810235590866,0.838517650731512,-0.530200919833458,1.22943588871785,0.310675130540758,-0.0327296318344592,-0.724810235590866,1.07405627216914,-0.724810235590866,1.34082716081498,0.483147541458192,0.636678523767819,0.544142644080977,1.13660291003675,0.839894406808703,1.18756557839191,-0.00725503185602618,-0.724810235590866,-0.724810235590866,0.076770960426056,-0.724810235590866,-0.724810235590866,1.18994621544549,0.0537309262794173,-0.724810235590866,-0.724810235590866,-0.724810235590866,-0.724810235590866,0.758924619383384,-0.724810235590866,-0.105705549400141,1.41692411160396,-0.608236234670173,0.920576198608829,-0.724810235590866,-0.00828948318579796,0.354435798790524,0.332307631583408,-0.597296123198553,-0.724810235590866,-0.724810235590866,0.301629378450085,0.319033348869992,0.386920008642492,-0.275411665790814,-0.724810235590866,0.430580755162391,0.720258553220137,-0.593705025886603,0.641411351063966,-0.724810235590866,0.615603110931936,-0.724810235590866,0.366295463072402,0.211323098123196,-0.724810235590866,-0.654722297750503,1.62220108104545,0.464494760416605,1.42674582554678,0.755032897726354,0.445867121575425,0.856773509516411,0.57222253512181,-0.724810235590866,-0.724810235590866,0.850094091271901,0.254197581581684,-0.724810235590866,0.806798294846847,0.334818147733363,0.620550819613842,0.735292655786585,1.02571878962781,-0.523987316969803,-0.724810235590866,-0.724810235590866,0.730334280159203,0.499327438766463,0.617808494875698,0.432213348047617,-0.0608132343403941,1.22008003397931
"9",0.325614036191442,-0.505949831918657,-0.734386558389899,1.07502899577472,-0.734386558389899,-0.734386558389899,-0.734386558389899,-0.734386558389899,1.10898212019573,0.726270476368583,-0.734386558389899,-0.734386558389899,-0.734386558389899,-0.625448417565532,-0.605428946308014,0.26884542937795,-0.734386558389899,-0.453884361762551,-0.734386558389899,-0.734386558389899,1.40582501308641,-0.363495920635298,1.22725213244428,-0.42558500735375,1.15580935672997,1.06628121265438,1.70685511652341,1.69945168719965,0.660463143278678,0.430182391602054,0.0493403777612545,0.861159797424124,0.336731165612414,1.2330088269023,-0.56398804221488,-0.734386558389899,-0.734386558389899,-0.734386558389899,-0.734386558389899,1.08724956378883,0.0578878662029196,-0.734386558389899,-0.676993889278523,-0.734386558389899,-0.734386558389899,0.0216598998787622,-0.734386558389899,-0.734386558389899,0.938822866918844,-0.589964334889817,0.741879799217811,-0.734386558389899,1.39686808079209,-0.274420195499258,0.348207037351177,-0.734386558389899,-0.325965666671219,-0.465662257490741,0.346412257228172,0.318064678660412,0.459777569425551,0.878848704486179,-0.734386558389899,-0.686118940662429,0.537364241711414,-0.734386558389899,0.319330745971729,-0.734386558389899,0.490451310910552,-0.734386558389899,-0.734386558389899,0.00781593919284535,-0.676993889278523,-0.229505175578796,1.5753772805921,0.326238098489325,-0.325965666671219,0.86094286607608,-0.284734740609876,0.0683732653092584,0.6772663205556,-0.363495920635298,-0.734386558389899,0.655929881893928,-0.637851323475988,-0.734386558389899,0.50160162169519,0.0673344408348182,0.821941703847779,-0.734386558389899,1.03664497336675,0.391674366223444,-0.700122413734307,0.24452082902571,0.771207431805243,-0.102856139696276,0.0926864142226698,0.426614196626731,-0.734386558389899,1.1043071739012
"10",-0.817073841981361,-0.817073841981361,-0.817073841981361,0.389496390313303,-0.219308612858112,-0.817073841981361,-0.817073841981361,-0.348208683705157,-0.817073841981361,1.00282929705038,-0.817073841981361,-0.817073841981361,0.250624435100732,-0.817073841981361,-0.817073841981361,-0.817073841981361,-0.817073841981361,-0.636726994636412,-0.817073841981361,-0.817073841981361,0.319362957268787,0.848617154852551,1.16084095480276,-0.0974188168103465,-0.817073841981361,0.729632789449476,0.0725544336336687,1.47817793364208,1.18622819792969,0.787072581723968,0.863384015700708,-0.817073841981361,-0.817073841981361,-0.817073841981361,-0.642838586312733,-0.817073841981361,0.478649300938762,-0.553766321062893,-0.817073841981361,-0.46462348820135,-0.817073841981361,-0.817073841981361,0.97849413200732,0.563032961594287,-0.817073841981361,-0.61307450057806,-0.817073841981361,-0.817073841981361,0.687326845636583,-0.817073841981361,0.0518469140952773,-0.817073841981361,1.33390956443728,0.888952596900724,0.189502751499838,-0.817073841981361,-0.694953834465667,-0.817073841981361,-0.817073841981361,0.621144978648214,-0.817073841981361,1.1444696708731,0.00515296298165373,-0.817073841981361,0.287479730461299,-0.541306831540518,0.615848797478047,-0.817073841981361,0.417485872552971,0.736969920969488,-0.817073841981361,-0.263620337913338,0.231451006380152,-0.0964986721133793,0.867219923631364,-0.817073841981361,-0.68810141704189,-0.105785463844367,0.953857263805557,-0.338687260833001,0.0693807300677003,0.0153163318949842,-0.817073841981361,0.441891237307407,-0.817073841981361,-0.817073841981361,0.330583842698516,-0.332449219107807,0.466107745296255,-0.0275724737069736,-0.356299254543676,-0.817073841981361,-0.46462348820135,-0.817073841981361,0.389496390313303,-0.786475159738279,0.918250700617333,1.47386101280073,0.565591672146557,0.792254544449203
